order_id,order_item_id,seller_id,product_id,product_category_name_english,route_state,order_status,price,freight_value,freight_to_price_ratio,product_weight_g,product_volume_cm3
9f49bd16053df810384e793386312674,1,5c030029b5916fed0986310385ec9009,256a9c364b75753b97bee410c9491ad8,housewares,SC_to_SP,delivered,1149.0,339.59,0.2955526544821584,25250.0,296208.0
2cc53a4aa9a5a0f2c0ff6559260fb1d4,1,8c3b533c63cca56240f94f1e3a6b18ef,0b48eade13cfad433122f23739a66898,furniture_decor,MG_to_SP,processing,514.88,163.52,0.3175885643256681,14000.0,294000.0
894378426814574808980ee678a0ca73,1,1da366cade6d8276e7d8beea7af5d4bf,3eb14e65e4208c6d94b7a32e41add538,furniture_living_room,MG_to_MG,delivered,698.9,120.19,0.1719702389469166,30000.0,294000.0
24d5baa0a610994fc46c99bc62764e56,1,1da366cade6d8276e7d8beea7af5d4bf,c1e0531cb1864fd3a0cae57dca55ca80,furniture_living_room,MG_to_RJ,delivered,569.9,119.29,0.2093174241094929,30000.0,294000.0
3c87c321032c0aad76143340499b6b55,1,1da366cade6d8276e7d8beea7af5d4bf,f227e2d44f10f7dad30fb4dfa839e7a2,furniture_living_room,MG_to_MG,delivered,569.9,119.29,0.2093174241094929,30000.0,294000.0
2cc53a4aa9a5a0f2c0ff6559260fb1d4,2,8c3b533c63cca56240f94f1e3a6b18ef,0b48eade13cfad433122f23739a66898,furniture_decor,MG_to_SP,processing,514.88,163.52,0.3175885643256681,14000.0,294000.0
059162a0bf2726c87dd0359eef84c878,1,08cdbae123ff67ca4e36d9d641ce0119,90c1b4e040d1d1c45897ec2dad4a809d,furniture_living_room,MG_to_RJ,delivered,839.99,174.49,0.2077286634364694,30000.0,293706.0
70a272d1c01754b91a8709ae7efe27be,1,ae7ab174effdead6c241e547e4ca13f0,8d6f2c3454002d3f5aa7479a7fad7794,furniture_living_room,PR_to_SP,delivered,399.0,104.0,0.2606516290726817,30000.0,288000.0
07e85d403be2aca377eebdf6581323fc,1,ae7ab174effdead6c241e547e4ca13f0,c6fdec160d0f8f488d9041316c85051d,furniture_living_room,PR_to_SP,delivered,415.9,104.12,0.2503486415003607,30000.0,288000.0
67f05f6d7d84bf6e1abf7d7d8e8a41e3,1,ae7ab174effdead6c241e547e4ca13f0,99ff40856c47a638df807c0a144470cc,furniture_living_room,PR_to_RS,delivered,415.9,137.13,0.329718682375571,30000.0,288000.0
70a272d1c01754b91a8709ae7efe27be,2,ae7ab174effdead6c241e547e4ca13f0,8d6f2c3454002d3f5aa7479a7fad7794,furniture_living_room,PR_to_SP,delivered,399.0,104.0,0.2606516290726817,30000.0,288000.0
aa6344864a8ba3918bc0bee0a9b0fbc3,1,ae7ab174effdead6c241e547e4ca13f0,8d6f2c3454002d3f5aa7479a7fad7794,furniture_living_room,PR_to_SP,delivered,399.0,104.0,0.2606516290726817,30000.0,288000.0
47cb859a7f526319e3da0015c15c3b1f,1,1da366cade6d8276e7d8beea7af5d4bf,0e9dfb804bafa3d68ef3ee7a621abfb2,furniture_living_room,MG_to_MG,delivered,398.0,64.63,0.1623869346733668,30000.0,287980.0
ee793c80c58a6de488444dbb4e63374f,1,1da366cade6d8276e7d8beea7af5d4bf,0e9dfb804bafa3d68ef3ee7a621abfb2,furniture_living_room,MG_to_SE,delivered,398.0,125.66,0.3157286432160804,30000.0,287980.0
ee793c80c58a6de488444dbb4e63374f,2,1da366cade6d8276e7d8beea7af5d4bf,0e9dfb804bafa3d68ef3ee7a621abfb2,furniture_living_room,MG_to_SE,delivered,398.0,125.66,0.3157286432160804,30000.0,287980.0
04911e590c1c5c9b8e750d3ac1344d54,1,01cf7e3d21494c41fb86034f2e714fa1,ab495f166205a883ffe5ab0b5b55f867,home_appliances,PR_to_PR,delivered,629.9,117.35,0.1862994126051754,30000.0,285138.0
076d1555fb53a89b0ef4d529e527a0f6,1,6fa9202c10491e472dffd59a3e82b2a3,a3cd9517ebf5a50dca25acce54f3b171,housewares,SP_to_PR,delivered,2338.08,375.28,0.1605077670567303,30000.0,282750.0
3fde74c28a3d5d618c00f26d51baafa0,1,6fa9202c10491e472dffd59a3e82b2a3,a3cd9517ebf5a50dca25acce54f3b171,housewares,SP_to_SC,delivered,2338.08,375.28,0.1605077670567303,30000.0,282750.0
eea28d6b80e09bfb00dc1f0640d2de47,1,6fa9202c10491e472dffd59a3e82b2a3,a3cd9517ebf5a50dca25acce54f3b171,housewares,SP_to_SP,delivered,2338.08,174.45,0.0746125025662081,30000.0,282750.0
d182d98f09b4277c0d58801e991f7757,1,46dc3b2cc0980fb8ec44634e21d2718e,ab50aa8d9af0addb7f96149c8b8cee86,cool_stuff,RJ_to_MG,delivered,2499.99,127.1,0.0508402033608134,30000.0,281232.0
ef6572468642ad6f224c1991a17bc4a6,1,11305281b50fff20ae8bb473f8e11876,f97ad9066c718a6cef93dfcf253d3e0d,furniture_decor,MG_to_MG,delivered,399.99,113.38,0.2834570864271606,30000.0,277550.0
9add7e9338f3b8cac642ce405bb64655,1,11305281b50fff20ae8bb473f8e11876,f18f40e6344e72cfd537f21d9745e8cc,furniture_decor,MG_to_SP,delivered,399.99,193.78,0.4844621115527888,30000.0,277550.0
a190028f649b28fd7a98cee4d7e947c8,1,d66c305afaec317ebee552073a674429,c8d4b2652543be14a917376a17f426c2,consoles_games,MG_to_CE,delivered,520.9,157.27,0.3019197542714533,30000.0,274625.0
